x,y,u,v
0.08919999999999999,0.47440000000000004,-0.07673239937858586,-0.13327117459322904
0.1276,0.47440000000000004,0.030017687899539056,-0.25888068356548427
0.16599999999999998,0.47440000000000004,0.018037649387278865,-0.24251206300459224
0.20439999999999997,0.47440000000000004,0.007681195799683336,-0.24516196248435396
0.24279999999999996,0.47440000000000004,0.005297584230565209,-0.2688434714524241
0.2812,0.47440000000000004,0.0072921389768306685,-0.28680829937728874
0.3196,0.47440000000000004,0.015090931702936829,-0.48080582003598743
0.358,0.47440000000000004,-0.24131718305871455,-0.4651292992225703
0.3964,0.47440000000000004,0.00560587475314381,-0.2421207593528134
0.43479999999999996,0.47440000000000004,0.004783114334833963,-0.32030593954865916
0.4732,0.47440000000000004,0.0019784854954435823,-0.3205305555708045
0.5115999999999999,0.47440000000000004,0.002224577772465311,-0.3214989756353012
0.5499999999999999,0.47440000000000004,0.004109696187977505,-0.32507641337223453
0.5883999999999999,0.47440000000000004,0.006596288513396527,-0.3259029042978641
0.6267999999999999,0.47440000000000004,-0.389389072755253,-0.2992137442144887
0.6651999999999999,0.47440000000000004,0.023561641927340175,-0.32254578088320973
0.7035999999999999,0.47440000000000004,0.01688434349855952,-0.3191484694138488
0.7419999999999999,0.47440000000000004,0.010193645394468105,-0.32645320442232095
0.7803999999999999,0.47440000000000004,0.01196741373152691,-0.34671991173082095
0.8187999999999999,0.47440000000000004,0.0073552074982049884,-0.3630085985205531
0.8571999999999999,0.47440000000000004,-0.01255433326204631,-0.161735552858179
0.8955999999999998,0.47440000000000004,-0.06946227797258056,-0.41113371987625313
0.9339999999999998,0.47440000000000004,-0.030622715395630485,-0.25488267936750686
0.08919999999999999,0.43600000000000005,0.013775027186315134,-0.23710933314114846
0.1276,0.43600000000000005,-0.2269557983205265,-0.48355518962681426
0.16599999999999998,0.43600000000000005,0.008654676452623768,-0.2350348551722685
0.20439999999999997,0.43600000000000005,0.013043985737355027,-0.24002349531375602
0.24279999999999996,0.43600000000000005,0.01067895284646507,-0.25621490910780687
0.2812,0.43600000000000005,0.007028042521364549,-0.27685289773269206
0.3196,0.43600000000000005,0.016334226307444976,-0.23040447035628636
0.358,0.43600000000000005,0.013829943251144434,-0.22707508943472224
0.3964,0.43600000000000005,-0.14197838137046911,-0.5509527475072453
0.43479999999999996,0.43600000000000005,-0.0031013676982014965,-0.3174095901567474
0.4732,0.43600000000000005,-0.00865611902413128,-0.32136665327625386
0.5115999999999999,0.43600000000000005,-0.010590776607299355,-0.3241774126541007
0.5499999999999999,0.43600000000000005,0.0011519988291421816,-0.31954497411068283
0.5883999999999999,0.43600000000000005,0.005589116390823302,-0.30205189122602977
0.6267999999999999,0.43600000000000005,0.011629373675241658,-0.29836604828010077
0.6651999999999999,0.43600000000000005,0.02094751040007583,-0.32342068950897956
0.7035999999999999,0.43600000000000005,0.021072467530618803,-0.32441787368897634
0.7419999999999999,0.43600000000000005,0.020479117009204087,-0.33515875589492156
0.7803999999999999,0.43600000000000005,0.02536251548806386,-0.34619502905330174
0.8187999999999999,0.43600000000000005,0.02808576803611838,-0.32631459094196885
0.8571999999999999,0.43600000000000005,-0.148022020998347,-0.44211093977674354
0.8955999999999998,0.43600000000000005,0.12310484753259618,-0.3592387721648483
0.9339999999999998,0.43600000000000005,-0.021365878611532937,-0.21173848524490857
0.08919999999999999,0.39760000000000006,0.015413388101334486,-0.238580221323393
0.1276,0.39760000000000006,,
0.16599999999999998,0.39760000000000006,0.028809535046799943,-0.23600271389566618
0.20439999999999997,0.39760000000000006,0.02217532741290762,-0.2395884987633162
0.24279999999999996,0.39760000000000006,0.013053220214163464,-0.24328636470743814
0.2812,0.39760000000000006,0.001854225973535746,-0.25089344725221197
0.3196,0.39760000000000006,0.003744886540981063,-0.2545352422040703
0.358,0.39760000000000006,0.0024154475503893446,-0.2539275999390355
0.3964,0.39760000000000006,-0.15568376288038394,-0.542874117622862
0.43479999999999996,0.39760000000000006,0.007201849723187856,-0.32794346164513727
0.4732,0.39760000000000006,0.0022057906049309725,-0.32719431392089066
0.5115999999999999,0.39760000000000006,-0.02722067813720488,-0.3227062538292396
0.5499999999999999,0.39760000000000006,-0.011640765885090162,-0.314247684446933
0.5883999999999999,0.39760000000000006,0.008451511233626906,-0.31599330649538415
0.6267999999999999,0.39760000000000006,0.018448622642531425,-0.3131448088081217
0.6651999999999999,0.39760000000000006,0.015838318528537208,-0.3299213586561154
0.7035999999999999,0.39760000000000006,0.014478321723637033,-0.3398518889255153
0.7419999999999999,0.39760000000000006,0.019691392963156317,-0.355697664895541
0.7803999999999999,0.39760000000000006,0.03686143858530401,-0.33679399380322056
0.8187999999999999,0.39760000000000006,0.016724968310123812,-0.32017033013349494
0.8571999999999999,0.39760000000000006,-0.1770142242511897,-0.42929145744781794
0.8955999999999998,0.39760000000000006,-0.023703839108681134,-0.2981809099206401
0.9339999999999998,0.39760000000000006,-0.019129000604220025,-0.2741955751596185
0.08919999999999999,0.3592000000000001,0.002260692132491461,-0.1944675188912476
0.1276,0.3592000000000001,,
0.16599999999999998,0.3592000000000001,0.023913555548870574,-0.25881343287587316
0.20439999999999997,0.3592000000000001,0.020624613224234787,-0.25154923293533193
0.24279999999999996,0.3592000000000001,0.013451380465662738,-0.24510661496989133
0.2812,0.3592000000000001,0.009924169508379713,-0.23831917980363698
0.3196,0.3592000000000001,0.004563372597728076,-0.2516404439261883
0.358,0.3592000000000001,-0.001560006328814498,-0.2587861825887027
0.3964,0.3592000000000001,-0.10774065739921578,-0.5130116454698719
0.43479999999999996,0.3592000000000001,0.008873330591560603,-0.35081377325357294
0.4732,0.3592000000000001,0.0025760556704852214,-0.33487873894175035
0.5115999999999999,0.3592000000000001,-0.02061469041803234,-0.3150135075436194
0.5499999999999999,0.3592000000000001,-0.005036472385962196,-0.3037084459127742
0.5883999999999999,0.3592000000000001,-0.001951995846708832,-0.31090141975320307
0.6267999999999999,0.3592000000000001,0.0039025579872655073,-0.3160553302049605
0.6651999999999999,0.3592000000000001,0.006452751261074507,-0.3300029051806751
0.7035999999999999,0.3592000000000001,0.006471940411402388,-0.34788057889146234
0.7419999999999999,0.3592000000000001,-0.0038118783165389347,-0.356849570892122
0.7803999999999999,0.3592000000000001,-0.0027127522843927265,-0.34264289547639837
0.8187999999999999,0.3592000000000001,-0.002739546039334963,-0.341676518693686
0.8571999999999999,0.3592000000000001,-0.02664422242754797,-0.3141012933756554
0.8955999999999998,0.3592000000000001,-0.03492732827326909,-0.3166085250227598
0.9339999999999998,0.3592000000000001,-0.03612965932700701,-0.314696231615223
0.08919999999999999,0.3208000000000001,0.015794738303586627,-0.2218114774092888
0.1276,0.3208000000000001,,
0.16599999999999998,0.3208000000000001,0.013091783056886984,-0.2793469337711655
0.20439999999999997,0.3208000000000001,0.02012719920125333,-0.2613165414651302
0.24279999999999996,0.3208000000000001,0.01636743036740618,-0.24950639074816405
0.2812,0.3208000000000001,0.01789928349148436,-0.23376384789448723
0.3196,0.3208000000000001,0.01453150065394142,-0.24007773159529813
0.358,0.3208000000000001,-0.0016081657209704309,-0.2496447106258487
0.3964,0.3208000000000001,-0.012526575871864004,-0.244330094123987
0.43479999999999996,0.3208000000000001,0.0001870103916418429,-0.3460979205900887
0.4732,0.3208000000000001,-0.01192966774310333,-0.32038917616797363
0.5115999999999999,0.3208000000000001,-0.016243221791676234,-0.3187402806376724
0.5499999999999999,0.3208000000000001,-0.00870807096770834,-0.3173138869204483
0.5883999999999999,0.3208000000000001,-0.014294033543655164,-0.31994318349990025
0.6267999999999999,0.3208000000000001,-0.01140969775378586,-0.3196200380536989
0.6651999999999999,0.3208000000000001,-0.0022594698954722593,-0.3212513800613694
0.7035999999999999,0.3208000000000001,-0.013085817368114098,-0.3450822221433791
0.7419999999999999,0.3208000000000001,-0.023905867045924425,-0.35251113265740425
0.7803999999999999,0.3208000000000001,-0.012610890248228611,-0.3427167108868973
0.8187999999999999,0.3208000000000001,-0.005285107941830303,-0.3338127936970489
0.8571999999999999,0.3208000000000001,-0.004181226363317125,-0.31811345824572795
0.8955999999999998,0.3208000000000001,-0.02111782833956923,-0.2961979712747001
0.9339999999999998,0.3208000000000001,-0.027050915732295365,-0.2785796968898041
0.08919999999999999,0.2824000000000001,0.02183727116241412,-0.22857513527248394
0.1276,0.2824000000000001,0.01923401984487462,-0.21949610407938913
0.16599999999999998,0.2824000000000001,0.008068159040953458,-0.2772459477199378
0.20439999999999997,0.2824000000000001,0.01843818883644405,-0.26266832954241803
0.24279999999999996,0.2824000000000001,0.015533318098827856,-0.27396852138240235
0.2812,0.2824000000000001,0.014237073806174385,-0.24883193240286347
0.3196,0.2824000000000001,0.018417549563815697,-0.23937401999846739
0.358,0.2824000000000001,0.005205299086979878,-0.24855174599492333
0.3964,0.2824000000000001,-0.005783736503328441,-0.26302779768590295
0.43479999999999996,0.2824000000000001,-0.02829377271159455,-0.29294159987497237
0.4732,0.2824000000000001,-0.025157902681631948,-0.3115519822513498
0.5115999999999999,0.2824000000000001,-0.02222951244122374,-0.31527926756312286
0.5499999999999999,0.2824000000000001,-0.020138846981795175,-0.32424844139593734
0.5883999999999999,0.2824000000000001,-0.013117716938996016,-0.3293708470836767
0.6267999999999999,0.2824000000000001,-0.010398927489043641,-0.32630258943234075
0.6651999999999999,0.2824000000000001,-0.010621226881513178,-0.318083995315041
0.7035999999999999,0.2824000000000001,-0.015413100009690282,-0.32062986246706
0.7419999999999999,0.2824000000000001,-0.024888971890971157,-0.31599036234794536
0.7803999999999999,0.2824000000000001,-0.021140354677547445,-0.3360839901342733
